id,title,type,genres,production_countries,imdb_id,imdb_score
tm827638,Synchronic,MOVIE,"['crime', 'drama', 'horror', 'scifi', 'thriller']",['US'],tt9016974,6.5
ts84633,The Promised Neverland,SHOW,"['animation', 'thriller', 'scifi', 'action', 'drama', 'horror', 'fantasy']",['JP'],tt8788458,6.5
tm460124,"Yes, God, Yes",MOVIE,"['comedy', 'drama']","['GB', 'US']",tt8949056,6.5
ts88379,Dracula,SHOW,"['drama', 'action', 'thriller', 'fantasy', 'horror']",['GB'],tt9139220,6.5
tm824398,The Platform,MOVIE,"['scifi', 'thriller', 'horror', 'european']",['ES'],tt8228288,6.5
tm911973,Enola Holmes,MOVIE,"['crime', 'drama', 'action']",['US'],tt7846844,6.5
ts249891,The Comey Rule,SHOW,"['war', 'drama']",['US'],tt9174536,6.5
tm849003,The Old Guard,MOVIE,"['fantasy', 'action', 'thriller']",['US'],tt7556122,6.5
ts89564,Black Summer,SHOW,"['scifi', 'thriller', 'action', 'drama', 'horror']",['US'],tt8923854,6.5
tm845489,His House,MOVIE,"['thriller', 'drama', 'horror']",['GB'],tt8508734,6.5
tm403709,Marriage Story,MOVIE,"['drama', 'romance', 'comedy']",['GB'],tt7653254,6.5
ts224303,The Daily Life of the Immortal King,SHOW,"['scifi', 'animation', 'comedy', 'action', 'fantasy']",['CN'],tt11755260,6.5
tm362198,Scary Stories to Tell in the Dark,MOVIE,"['horror', 'thriller']","['US', 'CA', 'CN']",tt3387520,6.5
tm368699,The Devil All the Time,MOVIE,"['crime', 'drama', 'thriller', 'horror']",['US'],tt7395114,6.5
tm828369,Lunana: A Yak in the Classroom,MOVIE,"['drama', 'family']","['BT', 'CN']",tt10189300,6.5
tm502532,Fantastic Fungi,MOVIE,['documentation'],['US'],tt8258074,6.5
tm417392,The King,MOVIE,"['history', 'war', 'drama', 'romance']","['US', 'AU']",tt7984766,6.5
ts219660,Alice in Borderland,SHOW,"['action', 'drama', 'scifi', 'thriller', 'fantasy']",['JP'],tt10795658,6.5
ts57213,The Dark Crystal: Age of Resistance,SHOW,"['scifi', 'family', 'animation', 'fantasy', 'horror', 'drama', 'action']","['US', 'GB']",tt6905690,6.5
ts82913,When They See Us,SHOW,"['drama', 'crime', 'history']",['US'],tt7137906,6.5
tm414584,Rambo: Last Blood,MOVIE,"['drama', 'action', 'crime', 'thriller', 'western']","['US', 'CN']",tt1206885,6.5
ts221200,The Haunting of Bly Manor,SHOW,"['thriller', 'drama', 'scifi', 'horror']",['US'],tt10970552,6.5
tm817504,1BR,MOVIE,"['thriller', 'drama', 'horror']",['US'],tt7541106,6.5
tm412937,Trading Paint,MOVIE,"['drama', 'thriller', 'action', 'sport', 'european']","['GB', 'US']",tt7052494,6.5
ts237107,Sweet Magnolias,SHOW,"['drama', 'romance']",['US'],tt9077540,6.5
tm456156,Sweetheart,MOVIE,"['horror', 'thriller', 'drama', 'fantasy', 'scifi']",['US'],tt6560164,6.5
tm943790,Summerland,MOVIE,"['romance', 'war', 'drama']",['GB'],tt6841122,6.5
tm239927,Official Secrets,MOVIE,"['drama', 'thriller', 'history', 'crime', 'war', 'romance']","['GB', 'US']",tt5431890,6.5
ts89210,Warrior Nun,SHOW,"['action', 'drama', 'scifi', 'fantasy']",['US'],tt9059350,6.5
tm919961,Pieces of a Woman,MOVIE,['drama'],"['CA', 'HU', 'US']",tt11161474,6.5
tm427335,Freaks,MOVIE,"['scifi', 'thriller', 'drama']","['US', 'CA']",tt8781414,6.5
tm431321,21 Bridges,MOVIE,"['action', 'drama', 'crime', 'thriller']",['US'],tt8688634,6.5
tm417553,6 Underground,MOVIE,"['thriller', 'comedy', 'action']",['US'],tt8106534,6.5
tm821789,Mank,MOVIE,"['comedy', 'drama']",['US'],tt10618286,6.5
tm834851,I Care a Lot,MOVIE,"['drama', 'thriller', 'comedy', 'crime']","['GB', 'US']",tt9893250,6.5
ts223210,Don't F**k with Cats: Hunting an Internet Killer,SHOW,"['documentation', 'crime']",['GB'],tt11318602,6.5
tm827648,El Camino: A Breaking Bad Movie,MOVIE,"['crime', 'drama', 'thriller', 'action']",['US'],tt9243946,6.5
tm460948,Always Be My Maybe,MOVIE,"['romance', 'comedy']",['US'],tt7374948,6.5
ts107724,The Defeated,SHOW,"['history', 'thriller', 'drama']",['DE'],tt8879894,6.5
tm847085,The Social Dilemma,MOVIE,"['drama', 'documentation']",['US'],tt11464826,6.5
tm494295,Straight Up,MOVIE,"['comedy', 'romance']",['US'],tt8855960,6.5
tm916405,The Outpost,MOVIE,"['history', 'action', 'war', 'drama']","['BG', 'US']",tt3833480,6.5
tm823545,Disappearance at Clifton Hill,MOVIE,"['thriller', 'drama']",['CA'],tt5919756,6.5
tm244207,Triple Frontier,MOVIE,"['thriller', 'action', 'crime', 'drama']",['US'],tt1488606,6.5
tm849004,Eurovision Song Contest: The Story of Fire Saga,MOVIE,"['music', 'comedy']",['US'],tt8580274,6.5
ts218802,The Family,SHOW,"['documentation', 'sport', 'reality']",['US'],tt11056808,6.5
ts287836,Into the Night,SHOW,"['scifi', 'drama', 'thriller']",['BE'],tt10919486,6.5
tm423666,The Wandering Earth,MOVIE,"['scifi', 'action', 'drama', 'thriller']",['CN'],tt7605074,6.5
tm818266,The Forgotten Battle,MOVIE,"['drama', 'war', 'history', 'documentation', 'european']","['BE', 'LT', 'NL']",tt10521092,6.5
ts225651,Feel Good,SHOW,"['drama', 'comedy', 'romance']",['GB'],tt10098620,6.5
tm813695,After We Collided,MOVIE,"['drama', 'romance']",['US'],tt10362466,6.5
tm448792,In the Shadow of the Moon,MOVIE,"['scifi', 'crime', 'thriller']","['US', 'CA']",tt8110640,6.5
tm1121246,Code 8,MOVIE,"['scifi', 'action', 'crime', 'thriller', 'drama']","['CA', 'GB', 'US']",tt6259380,6.5
tm447963,Fractured,MOVIE,['thriller'],['US'],tt4332232,6.5
ts104401,Ragnarok,SHOW,"['thriller', 'action', 'drama', 'fantasy', 'scifi']",['NO'],tt9251798,6.5
tm832345,365 Days,MOVIE,"['romance', 'drama', 'european']",['PL'],tt10886166,6.5
ts304505,Love Is Blind,SHOW,"['reality', 'romance']",['US'],tt11704040,6.5
ts103702,Young Wallander,SHOW,"['thriller', 'crime', 'drama']",['GB'],tt9359220,6.5
ts88577,Hollywood,SHOW,"['drama', 'history']",['US'],tt9827854,6.5
ts85398,Our Planet,SHOW,['documentation'],['GB'],tt9253866,6.5
ts91039,The Chef Show,SHOW,['documentation'],['US'],tt10359446,6.5
ts257301,Big Timber,SHOW,['reality'],['CA'],tt13322572,6.5
ts95997,Raising Dion,SHOW,"['scifi', 'drama']",['US'],tt7826108,6.5
tm428856,I Am Mother,MOVIE,"['scifi', 'horror', 'drama', 'thriller']",['AU'],tt6292852,6.5
tm983787,Ava,MOVIE,"['thriller', 'crime', 'action', 'drama']",['US'],tt8784956,6.5
tm840196,The Trial of the Chicago 7,MOVIE,"['drama', 'history', 'thriller']",['US'],tt1070874,6.5
tm455636,The Dirt,MOVIE,"['drama', 'comedy', 'music']",['US'],tt0800325,6.5
ts82912,Ratched,SHOW,"['drama', 'history', 'thriller', 'crime']",['US'],tt7423538,6.5
tm824331,Can You Keep a Secret?,MOVIE,"['romance', 'comedy']",['US'],tt8707922,6.5
ts84663,The Politician,SHOW,"['comedy', 'drama']",['US'],tt7971476,6.5
tm441231,Murder Mystery,MOVIE,"['comedy', 'crime', 'romance', 'action']","['IT', 'MC', 'US', 'CA']",tt1618434,6.5
tm843444,Da 5 Bloods,MOVIE,"['war', 'drama']",['US'],tt9777644,6.5
tm832916,The Midnight Sky,MOVIE,"['drama', 'scifi', 'thriller', 'fantasy']",['US'],tt10539608,6.5
ts242210,The Cursed,SHOW,"['thriller', 'scifi', 'drama', 'fantasy']",['KR'],tt11841276,6.5
ts221749,Dorohedoro,SHOW,"['scifi', 'action', 'comedy', 'fantasy', 'horror', 'animation']",['JP'],tt11147852,6.5
ts86165,The Society,SHOW,"['drama', 'scifi', 'thriller']",['US'],tt8778064,6.5
ts225522,Unorthodox,SHOW,['drama'],['DE'],tt7607544,6.5
ts116814,The Twelve,SHOW,"['thriller', 'drama']",['BE'],tt19354884,6.5
ts246072,Barbarians,SHOW,"['drama', 'action', 'history']",['DE'],tt9184986,6.5
tm458553,Wine Country,MOVIE,"['comedy', 'drama']",['US'],tt8169446,6.5
ts218569,The Movies That Made Us,SHOW,"['documentation', 'family', 'history']",['US'],tt10681222,6.5
tm886464,The Wrong Missy,MOVIE,"['romance', 'comedy']",['US'],tt9619798,6.5
tm417416,Five Feet Apart,MOVIE,"['romance', 'drama']",['US'],tt6472976,6.5
tm439163,Brahms: The Boy II,MOVIE,"['thriller', 'horror', 'drama']","['CN', 'US', 'AU', 'CA']",tt9173418,6.5
tm426428,After,MOVIE,"['drama', 'romance']",['US'],tt4126476,6.5
ts84661,Cursed,SHOW,"['action', 'scifi', 'fantasy', 'drama']",['US'],tt8210856,6.5
tm441232,Someone Great,MOVIE,"['romance', 'comedy']",['US'],tt8075260,6.5
ts220751,Lego Jurassic World: Legend of Isla Nublar,SHOW,"['comedy', 'family', 'scifi', 'animation', 'action']",['CA'],tt10872880,6.5
tm450262,Last Breath,MOVIE,"['documentation', 'european']","['BE', 'SE', 'GB']",tt9056818,6.5
ts83082,Living with Yourself,SHOW,"['drama', 'scifi', 'comedy']",['US'],tt8880894,6.5
ts113842,Giri/Haji,SHOW,"['drama', 'thriller', 'crime']",['GB'],tt8001106,6.5
tm435520,The Two Popes,MOVIE,"['drama', 'comedy', 'history']",['US'],tt8404614,6.4
tm443615,Rebecca,MOVIE,"['romance', 'drama', 'thriller']",['GB'],tt2235695,6.4
tm432765,The Wind,MOVIE,"['western', 'thriller', 'horror']",['US'],tt8426594,6.4
ts129445,The Spy,SHOW,"['drama', 'history']",['FR'],tt5952634,6.4
tm456436,Bad Trip,MOVIE,"['comedy', 'reality']","['CA', 'US']",tt9684220,6.4
ts241486,Pokémon Journeys: The Series,SHOW,"['animation', 'action', 'scifi', 'comedy', 'family', 'fantasy']",['JP'],tt14033496,6.4
tm470240,The Half of It,MOVIE,"['comedy', 'romance', 'drama']",['US'],tt9683478,6.4
tm458585,Dolemite Is My Name,MOVIE,"['drama', 'comedy', 'history']",['US'],tt8526872,6.4
tm678022,The Prom,MOVIE,"['comedy', 'drama', 'music', 'romance']",['US'],tt10161886,6.4
ts237560,Jeffrey Epstein: Filthy Rich,SHOW,"['documentation', 'crime']",['US'],tt12312250,6.4
ts269397,Bogdan Boner: Egzorcysta,SHOW,"['animation', 'comedy']",['PL'],tt13624584,6.4
tm361746,Ophelia,MOVIE,"['drama', 'romance', 'history', 'war', 'thriller']","['GB', 'US']",tt5690870,6.4
ts105825,The Valhalla Murders,SHOW,"['crime', 'drama', 'thriller', 'scifi']",['IS'],tt11073588,6.4
tm821143,Ma Rainey's Black Bottom,MOVIE,"['drama', 'music']",['US'],tt10514222,6.4
ts113506,The Last Czars,SHOW,"['romance', 'documentation', 'drama', 'history', 'war']",['GB'],tt7949606,6.4
tm453862,The Call,MOVIE,"['scifi', 'thriller', 'drama', 'crime', 'horror']",['KR'],tt10530176,6.4
tm849022,Hillbilly Elegy,MOVIE,['drama'],['US'],tt6772802,6.4
ts89339,Selling Sunset,SHOW,['reality'],['US'],tt9817298,6.4
ts88909,Glow Up: Britain's Next Make-Up Star,SHOW,['reality'],['GB'],tt9680524,6.4
ts103133,I Am Not Okay with This,SHOW,"['drama', 'fantasy', 'scifi', 'comedy']",['US'],tt9446688,6.4
tm358770,Paradise Hills,MOVIE,"['scifi', 'thriller', 'fantasy', 'european']","['US', 'ES']",tt6127004,6.4
ts83491,WHAT / IF,SHOW,"['drama', 'thriller', 'romance']",['US'],tt20873518,6.4
tm420826,The Highwaymen,MOVIE,"['drama', 'thriller', 'crime']",['US'],tt1860242,6.4
ts281928,Unsolved Mysteries,SHOW,"['documentation', 'drama', 'thriller', 'crime']",['US'],tt9642938,6.4
tm372066,Fast Color,MOVIE,"['scifi', 'thriller', 'drama']",['US'],tt6418778,6.4
ts223981,Cheer,SHOW,"['documentation', 'sport', 'reality']",['US'],tt11426660,6.4
ts89014,DC Super Hero Girls,SHOW,"['scifi', 'animation', 'family', 'action', 'comedy', 'fantasy', 'drama']",['US'],tt9628244,6.4
ts83657,The Order,SHOW,"['scifi', 'drama', 'thriller', 'fantasy', 'horror']",['US'],tt8295472,6.4
tm499045,Occupation: Rainfall,MOVIE,"['scifi', 'action']",['AU'],tt8615822,6.4
ts250997,Down to Earth with Zac Efron,SHOW,"['documentation', 'history', 'reality']",['US'],tt12585152,6.4
tm444017,"Extremely Wicked, Shockingly Evil and Vile",MOVIE,"['crime', 'thriller', 'drama']",['US'],tt2481498,6.4
ts215012,Kipo and the Age of Wonderbeasts,SHOW,"['comedy', 'family', 'fantasy', 'scifi', 'animation', 'action']",['US'],tt10482560,6.4
tm433462,We Summon the Darkness,MOVIE,"['thriller', 'horror', 'comedy', 'music']",['US'],tt8058874,6.4
ts103329,Ghost in the Shell: SAC_2045,SHOW,"['scifi', 'action', 'animation', 'crime', 'drama', 'thriller']",['JP'],tt9466298,6.4
tm927718,The Paper Tigers,MOVIE,"['comedy', 'action']",['US'],tt6060444,6.4
ts215683,The Untamed,SHOW,"['action', 'drama', 'thriller', 'romance', 'comedy', 'fantasy', 'horror']",['CN'],tt10554898,6.4
tm548602,Between Two Ferns: The Movie,MOVIE,['comedy'],['US'],tt9398640,6.4
ts236531,Too Hot to Handle,SHOW,"['reality', 'romance']",['US'],tt12004280,6.4
tm325325,The Game Changers,MOVIE,['documentation'],['US'],tt7455754,6.4
tm845484,Dick Johnson Is Dead,MOVIE,"['documentation', 'drama']",['US'],tt11394180,6.4
tm332071,Velvet Buzzsaw,MOVIE,"['thriller', 'horror', 'comedy']",['US'],tt7043012,6.4
ts80709,Another Life,SHOW,"['scifi', 'drama', 'thriller']",['US'],tt8369840,6.4
ts256007,Love & Anarchy,SHOW,"['comedy', 'drama', 'romance']",['SE'],tt10888876,6.4
ts86908,L.A.'s Finest,SHOW,"['crime', 'drama', 'action', 'comedy', 'thriller']",['US'],tt7555294,6.4
ts105441,Greatest Events of WWII in Colour,SHOW,"['documentation', 'history', 'war']",['GB'],tt9103932,6.4
ts227305,Tiger King,SHOW,"['documentation', 'crime']",['US'],tt11823076,6.4
tm943774,The Old Ways,MOVIE,"['fantasy', 'horror', 'thriller', 'drama']",['US'],tt12829958,6.4
ts88469,Undercover,SHOW,"['drama', 'crime', 'thriller']",['BE'],tt7263154,6.4
tm824488,The Art of Incarceration,MOVIE,['documentation'],['AU'],tt11973834,6.4
tm428557,The Laundromat,MOVIE,"['drama', 'history', 'comedy', 'crime']",['US'],tt5868244,6.4
tm878333,Pokémon the Movie: Secrets of the Jungle,MOVIE,"['family', 'fantasy', 'animation', 'action', 'scifi']",['JP'],tt11819890,6.4
tm893480,Project Power,MOVIE,"['crime', 'scifi', 'action', 'thriller']",['US'],tt7550000,6.4
tm413660,In the Tall Grass,MOVIE,"['drama', 'thriller', 'scifi', 'horror']","['CA', 'US']",tt4687108,6.4
ts284800,Criminal: UK,SHOW,"['crime', 'drama', 'thriller']",['GB'],tt9860676,6.4
tm820190,#Alive,MOVIE,"['horror', 'thriller', 'action', 'drama']",['KR'],tt10620868,6.4
ts88262,Traitors,SHOW,"['war', 'drama', 'thriller', 'history']",['GB'],tt7371896,6.4
ts286390,Merli: Dare to Know,SHOW,"['comedy', 'drama']",['ES'],tt9415632,6.4
ts224907,Backstreet Rookie,SHOW,"['drama', 'comedy', 'romance', 'action']",['KR'],tt12516712,6.4
ts161737,Dare Me,SHOW,"['thriller', 'crime', 'drama', 'reality']",['US'],tt2983222,6.4
ts187541,Hotel Del Luna,SHOW,"['romance', 'action', 'comedy', 'drama', 'fantasy', 'horror', 'scifi']",['KR'],tt10220588,6.4
tm464662,Tread,MOVIE,"['crime', 'documentation']",['US'],tt5807330,6.4
tm455568,Paddleton,MOVIE,"['drama', 'comedy']",['US'],tt8041276,6.4
ts88283,Wu Assassins,SHOW,"['scifi', 'action', 'crime', 'drama', 'fantasy']",['US'],tt8652642,6.4
tm471967,Lost Girls,MOVIE,"['thriller', 'drama', 'crime']",['US'],tt3111426,6.4
tm447788,Fyre,MOVIE,"['documentation', 'crime', 'music']",['US'],tt9412098,6.4
tm361998,The Wolf's Call,MOVIE,"['thriller', 'action', 'scifi', 'war', 'drama', 'european']",['FR'],tt7458762,6.4
ts105047,To the Lake,SHOW,"['thriller', 'drama', 'scifi']",['RU'],tt9151230,6.4
tm451078,Pokemon the Movie: Mewtwo Strikes Back - Evolution,MOVIE,"['animation', 'action', 'fantasy', 'family']",['JP'],tt8856470,6.4
tm414341,The Red Sea Diving Resort,MOVIE,"['history', 'drama', 'thriller']","['CA', 'US']",tt4995776,6.4
ts215691,Teenage Bounty Hunters,SHOW,"['comedy', 'drama', 'action', 'crime']",['US'],tt10584608,6.4
tm450375,Thackeray,MOVIE,"['drama', 'history', 'action']",['IN'],tt7777196,6.4
ts90729,Away,SHOW,"['drama', 'scifi', 'romance']",['US'],tt8787802,6.4
tm437221,Charlie Says,MOVIE,"['drama', 'documentation', 'crime']",['US'],tt1759744,6.4
tm845496,Crip Camp: A Disability Revolution,MOVIE,"['documentation', 'history']",['US'],tt8923484,6.4
ts242820,Floor is Lava,SHOW,['reality'],['US'],tt12370124,6.4
ts288350,Julie and the Phantoms,SHOW,"['scifi', 'fantasy', 'music', 'comedy', 'drama', 'family', 'documentation']",['US'],tt14337216,6.4
tm449105,Polar,MOVIE,"['action', 'drama', 'crime', 'thriller', 'european']","['DE', 'US']",tt4139588,6.4
tm418847,The Silence,MOVIE,"['drama', 'thriller', 'fantasy', 'horror', 'scifi', 'european']",['DE'],tt7315484,6.4
ts89744,How to Sell Drugs Online (Fast),SHOW,"['comedy', 'crime', 'drama', 'romance']",['DE'],tt9184994,6.4
ts82361,Ultraman,SHOW,"['animation', 'action', 'scifi', 'fantasy', 'drama']",['JP'],tt8699270,6.4
tm498803,Spenser Confidential,MOVIE,"['action', 'comedy', 'drama', 'thriller', 'crime']",['US'],tt8629748,6.4
ts250801,Dark Desire,SHOW,"['thriller', 'drama']",['MX'],tt12540080,6.4
tm315255,Ip Man 4: The Finale,MOVIE,"['action', 'drama', 'history']","['CN', 'HK']",tt2076298,6.4
ts223986,The Circle,SHOW,['reality'],['US'],tt9581768,6.4
tm853783,David Attenborough: A Life on Our Planet,MOVIE,['documentation'],['GB'],tt11989890,6.4
ts216522,BEASTARS,SHOW,"['animation', 'drama', 'crime', 'fantasy', 'romance', 'thriller']",['JP'],tt11043632,6.4
ts82851,Messiah,SHOW,"['drama', 'thriller']",['US'],tt7671598,6.4
tm411750,Doom: Annihilation,MOVIE,"['action', 'scifi', 'thriller', 'horror']",['US'],tt8328716,6.4
ts252758,Get Organized with The Home Edit,SHOW,['reality'],['US'],tt10834478,6.4
ts84993,Daybreak,SHOW,"['scifi', 'drama', 'fantasy', 'horror', 'action', 'comedy', 'thriller']",['US'],tt12374132,6.4
ts224859,The Pharmacist,SHOW,"['documentation', 'crime']",['US'],tt11600174,6.4
tm469991,I Lost My Body,MOVIE,"['fantasy', 'drama', 'romance', 'animation', 'european']",['FR'],tt9806192,6.4
tm434553,Cut Throat City,MOVIE,"['thriller', 'drama', 'action', 'crime']",['US'],tt3547306,6.4
ts269690,Schulz Saves America,SHOW,['comedy'],['US'],tt13607518,6.4
tm428558,High Flying Bird,MOVIE,"['drama', 'sport']",['US'],tt8128188,6.4
tm927037,The Water Man,MOVIE,"['action', 'thriller', 'drama', 'family', 'fantasy']",['US'],tt4779326,6.4
ts88699,Northern Rescue,SHOW,"['drama', 'family']",['CA'],tt8462412,6.4
ts223240,Itaewon Class,SHOW,"['drama', 'romance']",['KR'],tt11239552,6.4
tm884511,The Lost Husband,MOVIE,"['romance', 'drama']",['US'],tt4257940,6.4
tm285317,IO,MOVIE,"['scifi', 'romance', 'drama']",['US'],tt3256226,6.4
tm817709,Rocks,MOVIE,['drama'],['GB'],tt9067182,6.4
tm824477,Over the Moon,MOVIE,"['comedy', 'family', 'fantasy', 'scifi', 'romance', 'animation']","['CN', 'US']",tt7488208,6.4
tm927480,Kiss the Ground,MOVIE,['documentation'],['US'],tt8618654,6.4
ts88151,Quicksand,SHOW,"['drama', 'crime', 'thriller']",['SE'],tt8686106,6.4
tm444247,This Changes Everything,MOVIE,['documentation'],['US'],tt5795282,6.4
tm355783,Eli,MOVIE,"['horror', 'thriller', 'drama']",['US'],tt5294518,6.4
tm449195,The Boy Who Harnessed the Wind,MOVIE,"['drama', 'history']","['US', 'MW', 'GB']",tt7533152,6.4
tm925486,Jiu Jitsu,MOVIE,"['action', 'scifi', 'fantasy', 'thriller', 'comedy']","['US', 'CY']",tt9624766,6.4
tm934040,American Murder: The Family Next Door,MOVIE,"['documentation', 'thriller', 'crime']",['US'],tt12987894,6.4
ts225101,Start-Up,SHOW,"['drama', 'comedy', 'romance']",['KR'],tt12867810,6.4
ts79695,Sintonia,SHOW,"['drama', 'crime', 'music']",['BR'],tt8165086,6.4
tm469193,Atlantics,MOVIE,"['fantasy', 'drama', 'romance']","['BE', 'FR', 'SN']",tt10199586,6.4
ts223404,It's Okay to Not Be Okay,SHOW,"['drama', 'comedy', 'romance']",['KR'],tt12451520,6.4
ts89075,Her Private Life,SHOW,"['comedy', 'drama', 'romance']",['KR'],tt9899340,6.4
tm420455,Rim of the World,MOVIE,"['scifi', 'action', 'comedy']",['US'],tt8179388,6.4
ts236747,Middleditch & Schwartz,SHOW,['comedy'],['US'],tt12027034,6.4
tm925584,The Vanished,MOVIE,"['thriller', 'action', 'crime']",['US'],tt9794630,6.4
tm914535,2 Hearts,MOVIE,"['drama', 'romance']",['US'],tt5616176,6.4
ts90019,Bonding,SHOW,"['drama', 'comedy']",['US'],tt7718088,6.4
tm423140,Avengement,MOVIE,"['action', 'crime', 'thriller']",['GB'],tt8836988,6.4
tm348403,A Shaun the Sheep Movie: Farmageddon,MOVIE,"['family', 'comedy', 'animation', 'fantasy', 'scifi']","['GB', 'FR']",tt6193408,6.4
ts87364,Conversations with a Killer: The Ted Bundy Tapes,SHOW,"['documentation', 'crime', 'history']",['US'],tt8463172,6.4
tm878842,The Edge of All We Know,MOVIE,['documentation'],['US'],tt11863046,6.4
tm453099,Rolling Thunder Revue: A Bob Dylan Story by Martin Scorsese,MOVIE,"['documentation', 'music', 'history']",['US'],tt9577852,6.4
tm446176,American Factory,MOVIE,['documentation'],['US'],tt9351980,6.4
ts250912,Fear City: New York vs The Mafia,SHOW,"['crime', 'documentation']",['US'],tt12588372,6.4
ts219162,Inside Bill's Brain: Decoding Bill Gates,SHOW,['documentation'],['US'],tt10837476,6.4
tm316311,Wasp Network,MOVIE,"['thriller', 'drama', 'crime']","['BR', 'FR', 'ES', 'BE']",tt6834140,6.4
tm375883,Klaus,MOVIE,"['fantasy', 'comedy', 'family', 'animation', 'european']",['ES'],tt4729430,6.4
ts268560,The Uncanny Counter,SHOW,"['drama', 'thriller', 'action', 'fantasy', 'horror']",['KR'],tt13273826,6.4
ts306090,GREAT PRETENDER,SHOW,"['drama', 'action', 'animation', 'comedy', 'crime']",['JP'],tt11680468,6.4
tm974366,We Can Be Heroes,MOVIE,"['fantasy', 'drama', 'family', 'action', 'comedy']",['US'],tt10600398,6.4
tm443179,All the Bright Places,MOVIE,"['romance', 'drama']",['US'],tt3907584,6.4
